,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1463,Berruguete,40.4596313186626,-3.704864531804435,Mi Alcampo,40.458834,-3.700663,Supermarket
1464,Berruguete,40.4596313186626,-3.704864531804435,La Sirena,40.45646644804453,-3.7079501152038574,Grocery Store
1465,Berruguete,40.4596313186626,-3.704864531804435,Rincón de Tetuán,40.461114135330476,-3.699450214932149,Tapas Restaurant
1466,Berruguete,40.4596313186626,-3.704864531804435,CeX,40.455891169405035,-3.702613435425633,Electronics Store
1467,Berruguete,40.4596313186626,-3.704864531804435,Riveira II,40.4609121489535,-3.699206227533234,Brewery
1468,Berruguete,40.4596313186626,-3.704864531804435,Mi Alcampo,40.456696,-3.7086015,Supermarket
1469,Berruguete,40.4596313186626,-3.704864531804435,Escuela de Cocina,40.457510110017346,-3.705504168130035,Deli / Bodega
1470,Berruguete,40.4596313186626,-3.704864531804435,Domino's Pizza,40.456285083015814,-3.7048440719104705,Pizza Place
1471,Berruguete,40.4596313186626,-3.704864531804435,Burger King,40.457951540883826,-3.7007831846338473,Fast Food Restaurant
1472,Berruguete,40.4596313186626,-3.704864531804435,Galp,40.45735221689205,-3.7017340626139075,Gas Station
1473,Berruguete,40.4596313186626,-3.704864531804435,Clínica Veterinaria Pets,40.46184894059335,-3.7010197295440506,Pet Store
1474,Berruguete,40.4596313186626,-3.704864531804435,Bar Martin,40.46136,-3.700039,Tapas Restaurant
1475,Berruguete,40.4596313186626,-3.704864531804435,Taberna Andaluza Almazara,40.463975028443244,-3.7053574823157813,Tapas Restaurant
1476,Berruguete,40.4596313186626,-3.704864531804435,O'Rey Pizza,40.461087465057744,-3.6994044379535866,Pizza Place
1477,Gaztambide,40.43499388589259,-3.714516760473939,Membibre,40.434911771333695,-3.7131862406723166,Spanish Restaurant
1478,Gaztambide,40.43499388589259,-3.714516760473939,Orsomatto,40.434012899977404,-3.7156319618225093,Italian Restaurant
1479,Gaztambide,40.43499388589259,-3.714516760473939,The Toast,40.43430490522088,-3.7127575332843525,Sandwich Place
1480,Gaztambide,40.43499388589259,-3.714516760473939,Nakeima,40.43312196252797,-3.715377171396666,Dumpling Restaurant
1481,Gaztambide,40.43499388589259,-3.714516760473939,Restaurante Sazadón,40.435872453254504,-3.7149724124416883,Spanish Restaurant
1482,Gaztambide,40.43499388589259,-3.714516760473939,Kiyota,40.43656143412312,-3.716410946304532,Japanese Restaurant
1483,Gaztambide,40.43499388589259,-3.714516760473939,Tierra,40.436012441733304,-3.7130278899697866,Burrito Place
1484,Gaztambide,40.43499388589259,-3.714516760473939,Cafetería HD,40.435980028882575,-3.713077234932736,Diner
1485,Gaztambide,40.43499388589259,-3.714516760473939,The Little Big Cafe,40.43532948315671,-3.7127318786159136,Café
1486,Gaztambide,40.43499388589259,-3.714516760473939,The Sinner,40.433482730001685,-3.7149885625711385,Pub
1487,Gaztambide,40.43499388589259,-3.714516760473939,Gandarío,40.43454557385298,-3.71556555925568,Tapas Restaurant
1488,Gaztambide,40.43499388589259,-3.714516760473939,The Tap Room,40.43617397319704,-3.7130392655768865,Beer Garden
1489,Gaztambide,40.43499388589259,-3.714516760473939,Café Pub El Tren,40.43558429321822,-3.7118843727461464,Cocktail Bar
1490,Gaztambide,40.43499388589259,-3.714516760473939,Yunie,40.43315318080433,-3.716372970374963,Middle Eastern Restaurant
1491,Gaztambide,40.43499388589259,-3.714516760473939,Heladeria Los Alpes,40.43341803798096,-3.717527630087405,Ice Cream Shop
1492,Gaztambide,40.43499388589259,-3.714516760473939,Sala Berlanga,40.436045214142304,-3.7147987421380217,Movie Theater
1493,Gaztambide,40.43499388589259,-3.714516760473939,Morikaen,40.43371774709571,-3.716857166244727,Japanese Restaurant
1494,Gaztambide,40.43499388589259,-3.714516760473939,Los Alpes,40.43341302357138,-3.717521554595931,Ice Cream Shop
1495,Gaztambide,40.43499388589259,-3.714516760473939,Alcaravea,40.438151437538444,-3.715269453763878,Restaurant
1496,Gaztambide,40.43499388589259,-3.714516760473939,Los Cinco,40.43521156390063,-3.713203583589892,Bakery
1497,Gaztambide,40.43499388589259,-3.714516760473939,Smartclub,40.4345445157782,-3.7126517267394177,Gym
1498,Gaztambide,40.43499388589259,-3.714516760473939,s10bar,40.43634671602278,-3.71298016103054,Sports Bar
1499,Gaztambide,40.43499388589259,-3.714516760473939,Massart,40.43484490332323,-3.7183745415427265,Pizza Place
1500,Gaztambide,40.43499388589259,-3.714516760473939,La Fama del Vermut,40.438561283118254,-3.714133907090357,Beer Garden
1501,Gaztambide,40.43499388589259,-3.714516760473939,The Toast Tavern,40.434334,-3.713418,Gastropub
1502,Gaztambide,40.43499388589259,-3.714516760473939,Café Green Bakery,40.43310992156063,-3.7147437615717265,Salad Place
1503,Gaztambide,40.43499388589259,-3.714516760473939,la tremolina,40.433096718951575,-3.713656457728509,Coffee Shop
1504,Gaztambide,40.43499388589259,-3.714516760473939,La Taberna de Moncloa,40.43538325748008,-3.714360850378719,Tapas Restaurant
1505,Gaztambide,40.43499388589259,-3.714516760473939,Zacatrus,40.435245998508506,-3.712209463119507,Toy / Game Store
1506,Gaztambide,40.43499388589259,-3.714516760473939,Vergüenza Ajena,40.43480162754748,-3.710237416045244,Café
1507,Gaztambide,40.43499388589259,-3.714516760473939,Nájera,40.434905755469124,-3.7131554585627526,Bar
1508,Gaztambide,40.43499388589259,-3.714516760473939,Al Dente,40.43135917461102,-3.713408118794969,Pizza Place
1509,Gaztambide,40.43499388589259,-3.714516760473939,Coffee Station,40.4345834739825,-3.719310651528175,Coffee Shop
1510,Gaztambide,40.43499388589259,-3.714516760473939,Grosso Napoletano,40.435355,-3.715338,Restaurant
1511,Gaztambide,40.43499388589259,-3.714516760473939,Club Deportivo José Valenciano,40.43261372727034,-3.714971519391746,Boxing Gym
1512,Gaztambide,40.43499388589259,-3.714516760473939,La Quesería,40.43206810782469,-3.711649237303517,Cheese Shop
1513,Gaztambide,40.43499388589259,-3.714516760473939,Bravas,40.43310401029931,-3.7161555974376825,Bar
1514,Gaztambide,40.43499388589259,-3.714516760473939,Kebab House,40.43324475957186,-3.7174664304669696,Kebab Restaurant
1515,Gaztambide,40.43499388589259,-3.714516760473939,Los Chicos,40.433062982915295,-3.713394591001133,Spanish Restaurant
1516,Gaztambide,40.43499388589259,-3.714516760473939,Don Oso,40.43654975438844,-3.716466514689635,Burger Joint
1517,Gaztambide,40.43499388589259,-3.714516760473939,La Galerna,40.43688081775058,-3.711283929188221,Pub
1518,Gaztambide,40.43499388589259,-3.714516760473939,La Esquinita,40.4366085137942,-3.7165581965620746,Pizza Place
1519,Gaztambide,40.43499388589259,-3.714516760473939,Hotel Exe Moncloa,40.433837834568195,-3.7175721787825795,Hotel
1520,Gaztambide,40.43499388589259,-3.714516760473939,Dak-Tak,40.43850744850461,-3.716515692865179,Board Shop
1521,Gaztambide,40.43499388589259,-3.714516760473939,Fenrir Metal,40.43344546083209,-3.7147988035303334,Pub
1522,Gaztambide,40.43499388589259,-3.714516760473939,Teatro de la Abadia,40.435356567260314,-3.709574978592827,Theater
1523,Gaztambide,40.43499388589259,-3.714516760473939,Dimibang,40.43187781087614,-3.7159576593795856,Korean Restaurant
1524,Gaztambide,40.43499388589259,-3.714516760473939,Bodega Santa Cecilia,40.4368221179631,-3.710862547766761,Wine Shop
1525,Gaztambide,40.43499388589259,-3.714516760473939,ALDI,40.431111101954436,-3.715335696800205,Supermarket
1526,Gaztambide,40.43499388589259,-3.714516760473939,Casa Marco,40.431631974409356,-3.715734373598021,Italian Restaurant
1527,Arapiles,40.434413909298506,-3.7079354802053928,Labirratorium,40.43375974450104,-3.708658218383789,Beer Store
1528,Arapiles,40.434413909298506,-3.7079354802053928,Mercado Municipal de Vallehermoso,40.434061475741345,-3.708303341280775,Market
1529,Arapiles,40.434413909298506,-3.7079354802053928,Kitchen 154,40.43404639953008,-3.708184798637003,Restaurant
1530,Arapiles,40.434413909298506,-3.7079354802053928,Distrito de Chamberí,40.43453554052654,-3.707714080810547,Neighborhood
1531,Arapiles,40.434413909298506,-3.7079354802053928,Washoku,40.43397429135628,-3.7081652879955502,Sushi Restaurant
1532,Arapiles,40.434413909298506,-3.7079354802053928,Craft 19 - Craft Beer & Pastrami,40.4341,-3.70828,Sandwich Place
1533,Arapiles,40.434413909298506,-3.7079354802053928,Vergüenza Ajena,40.43480162754748,-3.710237416045244,Café
1534,Arapiles,40.434413909298506,-3.7079354802053928,Mercadona,40.43436130091705,-3.7045037137500922,Supermarket
1535,Arapiles,40.434413909298506,-3.7079354802053928,Prost Chamberí,40.4341503535496,-3.708171405162135,Beer Bar
1536,Arapiles,40.434413909298506,-3.7079354802053928,Teatro de la Abadia,40.435356567260314,-3.709574978592827,Theater
1537,Arapiles,40.434413909298506,-3.7079354802053928,La Violeta,40.43681784995486,-3.7084462314928794,Bar
1538,Arapiles,40.434413909298506,-3.7079354802053928,Glorieta de Quevedo,40.43341328374299,-3.7043347071788264,Plaza
1539,Arapiles,40.434413909298506,-3.7079354802053928,Cines Verdi,40.43660136505879,-3.7042476044029122,Multiplex
1540,Arapiles,40.434413909298506,-3.7079354802053928,Lidl,40.43218264579267,-3.70969950999926,Supermarket
1541,Arapiles,40.434413909298506,-3.7079354802053928,Membibre,40.434911771333695,-3.7131862406723166,Spanish Restaurant
1542,Arapiles,40.434413909298506,-3.7079354802053928,Pintan Tapas,40.433446793508764,-3.7103656491484878,Spanish Restaurant
1543,Arapiles,40.434413909298506,-3.7079354802053928,Café Pub El Tren,40.43558429321822,-3.7118843727461464,Cocktail Bar
1544,Arapiles,40.434413909298506,-3.7079354802053928,El Sol de York,40.43325649350604,-3.708581795086093,Theater
1545,Arapiles,40.434413909298506,-3.7079354802053928,Faborit,40.43298395008388,-3.7072815838055835,Coffee Shop
1546,Arapiles,40.434413909298506,-3.7079354802053928,The Toast,40.43430490522088,-3.7127575332843525,Sandwich Place
1547,Arapiles,40.434413909298506,-3.7079354802053928,Mallorca,40.43445016308333,-3.7043098108900794,Bakery
1548,Arapiles,40.434413909298506,-3.7079354802053928,Burger Joint,40.43395501715272,-3.7026537277439178,Burger Joint
1549,Arapiles,40.434413909298506,-3.7079354802053928,Chincha,40.4328986309047,-3.7096639681175656,Peruvian Restaurant
1550,Arapiles,40.434413909298506,-3.7079354802053928,Bache Restaurante,40.43142837141736,-3.705362939487547,Spanish Restaurant
1551,Arapiles,40.434413909298506,-3.7079354802053928,Mandioca,40.431805,-3.704789,Restaurant
1552,Arapiles,40.434413909298506,-3.7079354802053928,La Quesería,40.43206810782469,-3.711649237303517,Cheese Shop
1553,Arapiles,40.434413909298506,-3.7079354802053928,The Little Big Cafe,40.43532948315671,-3.7127318786159136,Café
1554,Arapiles,40.434413909298506,-3.7079354802053928,Rochela Restaurante,40.43357467651367,-3.7025253772735596,American Restaurant
1555,Arapiles,40.434413909298506,-3.7079354802053928,Tierra,40.436012441733304,-3.7130278899697866,Burrito Place
1556,Arapiles,40.434413909298506,-3.7079354802053928,Hema,40.431930545324015,-3.7032958895492607,Department Store
1557,Arapiles,40.434413909298506,-3.7079354802053928,Las Hoces del Duratón,40.432518267155,-3.704748829219256,Café
1558,Arapiles,40.434413909298506,-3.7079354802053928,Jleo's,40.433684262126114,-3.7037809195847498,Burrito Place
1559,Arapiles,40.434413909298506,-3.7079354802053928,Casa de México en España,40.430086637179365,-3.709520548582077,Embassy / Consulate
1560,Arapiles,40.434413909298506,-3.7079354802053928,Cafetería HD,40.435980028882575,-3.713077234932736,Diner
1561,Arapiles,40.434413909298506,-3.7079354802053928,Bodega Santa Cecilia,40.4368221179631,-3.710862547766761,Wine Shop
1562,Arapiles,40.434413909298506,-3.7079354802053928,La Galerna,40.43688081775058,-3.711283929188221,Pub
1563,Arapiles,40.434413909298506,-3.7079354802053928,The Tap Room,40.43617397319704,-3.7130392655768865,Beer Garden
1564,Arapiles,40.434413909298506,-3.7079354802053928,Gran Hotel Conde Duque,40.43082341657407,-3.7077703695234763,Hotel
1565,Arapiles,40.434413909298506,-3.7079354802053928,Smartclub,40.4345445157782,-3.7126517267394177,Gym
1566,Arapiles,40.434413909298506,-3.7079354802053928,Perrachica,40.43388311378871,-3.7029572592533584,Mediterranean Restaurant
1567,Arapiles,40.434413909298506,-3.7079354802053928,Pequeño Cine Estudio,40.432593692000054,-3.7058170201129568,Indie Movie Theater
1568,Arapiles,40.434413909298506,-3.7079354802053928,Saint Georges,40.434168059314416,-3.702679574489593,Café
1569,Arapiles,40.434413909298506,-3.7079354802053928,Villa de Foz,40.432333451968645,-3.7027589508273544,Spanish Restaurant
1570,Arapiles,40.434413909298506,-3.7079354802053928,Granier,40.43290445433831,-3.7040394584549925,Bakery
1571,Arapiles,40.434413909298506,-3.7079354802053928,La Zamorana,40.431964311789955,-3.710390983069284,Spanish Restaurant
1572,Arapiles,40.434413909298506,-3.7079354802053928,Hotel Leonardo City Center,40.429976898193345,-3.7087169017448716,Hotel
1573,Arapiles,40.434413909298506,-3.7079354802053928,Sidrería El Gordu,40.43834619489811,-3.708264047392345,Bar
1574,Arapiles,40.434413909298506,-3.7079354802053928,Zacatrus,40.435245998508506,-3.712209463119507,Toy / Game Store
1575,Arapiles,40.434413909298506,-3.7079354802053928,El Greco,40.43170907334707,-3.7116196105320047,Tapas Restaurant
1576,Arapiles,40.434413909298506,-3.7079354802053928,Los Cinco,40.43521156390063,-3.713203583589892,Bakery
1577,Trafalgar,40.432860430748256,-3.7010422006778407,Toma Cafe 2,40.43305544837065,-3.7000621412986456,Coffee Shop
1578,Trafalgar,40.432860430748256,-3.7010422006778407,Restaurante Bacira,40.433803250381146,-3.6990506779000705,Restaurant
1579,Trafalgar,40.432860430748256,-3.7010422006778407,Plaza de Olavide,40.43275527950817,-3.701048791408539,Plaza
1580,Trafalgar,40.432860430748256,-3.7010422006778407,Burger Joint,40.43395501715272,-3.7026537277439178,Burger Joint
1581,Trafalgar,40.432860430748256,-3.7010422006778407,Nap Neapolitan Authentic Pizza,40.431973548917014,-3.7021270584263055,Pizza Place
1582,Trafalgar,40.432860430748256,-3.7010422006778407,Rochela Restaurante,40.43357467651367,-3.7025253772735596,American Restaurant
1583,Trafalgar,40.432860430748256,-3.7010422006778407,Hema,40.431930545324015,-3.7032958895492607,Department Store
1584,Trafalgar,40.432860430748256,-3.7010422006778407,Santa Rita,40.43333,-3.698721,Restaurant
1585,Trafalgar,40.432860430748256,-3.7010422006778407,Hanakura,40.43320835211966,-3.7007514432898816,Japanese Restaurant
1586,Trafalgar,40.432860430748256,-3.7010422006778407,Kalúa Helado Artesanal,40.43139211490873,-3.7035197616646873,Ice Cream Shop
1587,Trafalgar,40.432860430748256,-3.7010422006778407,El Dragón Lector,40.433416758141696,-3.6986911296844482,Bookstore
1588,Trafalgar,40.432860430748256,-3.7010422006778407,Mama Campo (tienda ecológica),40.432177768805325,-3.700821531481944,Health Food Store
1589,Trafalgar,40.432860430748256,-3.7010422006778407,Teatros Luchana,40.43186420505392,-3.69838231480074,Movie Theater
1590,Trafalgar,40.432860430748256,-3.7010422006778407,Cerveceria Oldenburg (Hermana Mayor),40.43041414263806,-3.7017209365301023,Brewery
1591,Trafalgar,40.432860430748256,-3.7010422006778407,Mawei,40.431751,-3.702413,Mexican Restaurant
1592,Trafalgar,40.432860430748256,-3.7010422006778407,Taberna La Mina,40.43472146647036,-3.7019123891304377,Tapas Restaurant
1593,Trafalgar,40.432860430748256,-3.7010422006778407,Restaurante Nino Ferreira,40.43453640339943,-3.700649504113835,Spanish Restaurant
1594,Trafalgar,40.432860430748256,-3.7010422006778407,Villa de Foz,40.432333451968645,-3.7027589508273544,Spanish Restaurant
1595,Trafalgar,40.432860430748256,-3.7010422006778407,Andén Cero,40.43233402736354,-3.697678957307451,History Museum
1596,Trafalgar,40.432860430748256,-3.7010422006778407,la colectiva café,40.42992148420876,-3.6997984076711017,Coffee Shop
1597,Trafalgar,40.432860430748256,-3.7010422006778407,Glorieta de Quevedo,40.43341328374299,-3.7043347071788264,Plaza
1598,Trafalgar,40.432860430748256,-3.7010422006778407,La Barra,40.431308952089566,-3.699621728260291,Bar
1599,Trafalgar,40.432860430748256,-3.7010422006778407,Mercadona,40.43436130091705,-3.7045037137500922,Supermarket
1600,Trafalgar,40.432860430748256,-3.7010422006778407,Asador El Pedrusco de Aldearcorvo,40.43395918570402,-3.7001826713209103,BBQ Joint
1601,Trafalgar,40.432860430748256,-3.7010422006778407,Fun House,40.431327014616116,-3.701231860982748,Pub
1602,Trafalgar,40.432860430748256,-3.7010422006778407,Grosso Napoletano,40.433806482172656,-3.698192419929712,Italian Restaurant
1603,Trafalgar,40.432860430748256,-3.7010422006778407,Paperboy,40.4297703783287,-3.701046109199524,Hot Dog Joint
1604,Trafalgar,40.432860430748256,-3.7010422006778407,Kulixka La Casa de las Angulas,40.43320566843971,-3.6980121574360907,Seafood Restaurant
1605,Trafalgar,40.432860430748256,-3.7010422006778407,Nagoya,40.431210691,-3.700406287,Japanese Restaurant
1606,Trafalgar,40.432860430748256,-3.7010422006778407,tuk tuk,40.429852012854724,-3.701580219391873,Asian Restaurant
1607,Trafalgar,40.432860430748256,-3.7010422006778407,Beerhouse,40.43051233236702,-3.7017671379181083,Brewery
1608,Trafalgar,40.432860430748256,-3.7010422006778407,Saint Georges,40.434168059314416,-3.702679574489593,Café
1609,Trafalgar,40.432860430748256,-3.7010422006778407,The Dash,40.43346680328758,-3.7004922494689523,Cocktail Bar
1610,Trafalgar,40.432860430748256,-3.7010422006778407,Mama Campo,40.43249282388868,-3.7007336486137055,Restaurant
1611,Trafalgar,40.432860430748256,-3.7010422006778407,Perrachica,40.43388311378871,-3.7029572592533584,Mediterranean Restaurant
1612,Trafalgar,40.432860430748256,-3.7010422006778407,Gaudium,40.433303117752075,-3.699093461036682,Restaurant
1613,Trafalgar,40.432860430748256,-3.7010422006778407,BICO de xeado,40.42935719688906,-3.7015809161622797,Ice Cream Shop
1614,Trafalgar,40.432860430748256,-3.7010422006778407,Papagayos y Cía.,40.433435666500735,-3.7005282878686345,Pet Store
1615,Trafalgar,40.432860430748256,-3.7010422006778407,Honky Tonk Bar,40.43024303538487,-3.6977323517792344,Concert Hall
1616,Trafalgar,40.432860430748256,-3.7010422006778407,Pepita & Grano,40.43015433056505,-3.7008363963096786,Herbs & Spices Store
1617,Trafalgar,40.432860430748256,-3.7010422006778407,Madriz Hop Republic,40.430627847474256,-3.7018356131171415,Brewery
1618,Trafalgar,40.432860430748256,-3.7010422006778407,Gingerboy Take Away,40.43318435759304,-3.7007361178296048,Asian Restaurant
1619,Trafalgar,40.432860430748256,-3.7010422006778407,Cafés La Mexicana,40.42989829263899,-3.7027222378808733,Café
1620,Trafalgar,40.432860430748256,-3.7010422006778407,Santa kafeina,40.43588487219563,-3.700121135074587,Café
1621,Trafalgar,40.432860430748256,-3.7010422006778407,La Tomata,40.431158357321806,-3.7019901343308472,Mexican Restaurant
1622,Trafalgar,40.432860430748256,-3.7010422006778407,cafeteando,40.433128,-3.700817,Café
1623,Trafalgar,40.432860430748256,-3.7010422006778407,Jleo's,40.433684262126114,-3.7037809195847498,Burrito Place
1624,Trafalgar,40.432860430748256,-3.7010422006778407,La Huerta del Duque,40.431215,-3.701036,Spanish Restaurant
1625,Trafalgar,40.432860430748256,-3.7010422006778407,Mandioca,40.431805,-3.704789,Restaurant
1626,Trafalgar,40.432860430748256,-3.7010422006778407,Artium,40.43516180833497,-3.702123518396434,Bar
1627,Almagro,40.43286029975425,-3.693449342202235,Las Tortillas de Gabino,40.43397126970508,-3.693840964089531,Spanish Restaurant
1628,Almagro,40.43286029975425,-3.693449342202235,"Hotel Santo Mauro, Autograph Collection",40.430934288830635,-3.693156398994688,Hotel
1629,Almagro,40.43286029975425,-3.693449342202235,Pancomido,40.433888,-3.693107,Café
1630,Almagro,40.43286029975425,-3.693449342202235,Fellina,40.430752,-3.694272,Italian Restaurant
1631,Almagro,40.43286029975425,-3.693449342202235,Museo Sorolla,40.43524755218695,-3.6923740608315794,Art Museum
1632,Almagro,40.43286029975425,-3.693449342202235,Richelieu,40.43289081882173,-3.694498071479937,Cocktail Bar
1633,Almagro,40.43286029975425,-3.693449342202235,Ditirambo,40.43377720206481,-3.6921263700933755,Brewery
1634,Almagro,40.43286029975425,-3.693449342202235,The Hovse,40.43177392496924,-3.692920331765245,Market
1635,Almagro,40.43286029975425,-3.693449342202235,Goiko Grill,40.43602542701747,-3.694696146155595,Burger Joint
1636,Almagro,40.43286029975425,-3.693449342202235,Bienmesabe,40.43177806009177,-3.694700101043504,Spanish Restaurant
1637,Almagro,40.43286029975425,-3.693449342202235,Lúa,40.432800574740185,-3.6954629062744577,Spanish Restaurant
1638,Almagro,40.43286029975425,-3.693449342202235,Sushita Café,40.4353128323614,-3.691304940534341,Restaurant
1639,Almagro,40.43286029975425,-3.693449342202235,Andén Cero,40.43233402736354,-3.697678957307451,History Museum
1640,Almagro,40.43286029975425,-3.693449342202235,El Columpio Restobar,40.43067395789706,-3.694332684775058,Spanish Restaurant
1641,Almagro,40.43286029975425,-3.693449342202235,Pastelería Ascaso,40.43061745432992,-3.6936622972850786,Pie Shop
1642,Almagro,40.43286029975425,-3.693449342202235,New York Burger,40.43542548188435,-3.69124687735758,American Restaurant
1643,Almagro,40.43286029975425,-3.693449342202235,El Viejo León,40.43380492996582,-3.692123159546642,French Restaurant
1644,Almagro,40.43286029975425,-3.693449342202235,Museo de Escultura al Aire Libre de La Castellana,40.43323307938413,-3.6887341562591414,Sculpture Garden
1645,Almagro,40.43286029975425,-3.693449342202235,Izariya,40.43631554020082,-3.693028008184738,Japanese Restaurant
1646,Almagro,40.43286029975425,-3.693449342202235,Fortuny Palace,40.434483727754156,-3.689900764206596,Bar
1647,Almagro,40.43286029975425,-3.693449342202235,Coque,40.430660556438454,-3.690566131733566,Restaurant
1648,Almagro,40.43286029975425,-3.693449342202235,Miyama,40.435620307010524,-3.689484847009864,Japanese Restaurant
1649,Almagro,40.43286029975425,-3.693449342202235,Panthera,40.436032,-3.691472,Restaurant
1650,Almagro,40.43286029975425,-3.693449342202235,El Mentidero De La Villa,40.42928575215064,-3.693919447165525,Gastropub
1651,Almagro,40.43286029975425,-3.693449342202235,La Contenta,40.43264832487213,-3.697209439008284,Bar
1652,Almagro,40.43286029975425,-3.693449342202235,Mercato Ballaró,40.43101226275812,-3.6969885796680155,Italian Restaurant
1653,Almagro,40.43286029975425,-3.693449342202235,Honky Tonk Bar,40.43024303538487,-3.6977323517792344,Concert Hall
1654,Almagro,40.43286029975425,-3.693449342202235,Teatros Luchana,40.43186420505392,-3.69838231480074,Movie Theater
1655,Almagro,40.43286029975425,-3.693449342202235,Catedral de Zamora,40.430756251051015,-3.6968868183704333,Spanish Restaurant
1656,Almagro,40.43286029975425,-3.693449342202235,Restaurante Bacira,40.433803250381146,-3.6990506779000705,Restaurant
1657,Almagro,40.43286029975425,-3.693449342202235,Kulixka La Casa de las Angulas,40.43320566843971,-3.6980121574360907,Seafood Restaurant
1658,Almagro,40.43286029975425,-3.693449342202235,WeWork Castellana 43,40.435560394185,-3.689579665660858,Coworking Space
1659,Almagro,40.43286029975425,-3.693449342202235,Soy Kitchen,40.435981,-3.693037,Chinese Restaurant
1660,Almagro,40.43286029975425,-3.693449342202235,Hortensio,40.43054324634327,-3.6916012248609285,Restaurant
1661,Almagro,40.43286029975425,-3.693449342202235,El Jardín del InterContinental,40.43596860705197,-3.690427822576791,Mediterranean Restaurant
1662,Almagro,40.43286029975425,-3.693449342202235,Mercadona,40.43521263240049,-3.6919383670239054,Supermarket
1663,Almagro,40.43286029975425,-3.693449342202235,Periplo Café Griego,40.43580662663052,-3.696487471419325,Greek Restaurant
1664,Almagro,40.43286029975425,-3.693449342202235,Grosso Napoletano,40.433806482172656,-3.698192419929712,Italian Restaurant
1665,Almagro,40.43286029975425,-3.693449342202235,Luzi Bombón,40.433938866506715,-3.688846891032363,French Restaurant
1666,Almagro,40.43286029975425,-3.693449342202235,Plaza de Chamberí,40.43279202849184,-3.6971729993820186,Plaza
1667,Almagro,40.43286029975425,-3.693449342202235,Santa Rita,40.43333,-3.698721,Restaurant
1668,Almagro,40.43286029975425,-3.693449342202235,La parra,40.4300688866578,-3.6918713172305133,Spanish Restaurant
1669,Almagro,40.43286029975425,-3.693449342202235,Hotel InterContinental Madrid,40.4363914,-3.6901757,Hotel
1670,Almagro,40.43286029975425,-3.693449342202235,El Dragón Lector,40.433416758141696,-3.6986911296844482,Bookstore
1671,Almagro,40.43286029975425,-3.693449342202235,Luxury Thai,40.4351071739757,-3.6957836151123047,Spa
1672,Almagro,40.43286029975425,-3.693449342202235,MadrEAT,40.43642779250073,-3.691224719307372,Food Truck
1673,Almagro,40.43286029975425,-3.693449342202235,Narciso,40.430403,-3.692198,French Restaurant
1674,Almagro,40.43286029975425,-3.693449342202235,Conlaya,40.42859863231841,-3.693692094346237,Spanish Restaurant
1675,Almagro,40.43286029975425,-3.693449342202235,Tatel,40.432635194297056,-3.6883407690716354,Modern European Restaurant
1676,Almagro,40.43286029975425,-3.693449342202235,Marieta,40.43357926694694,-3.6877153100954003,Restaurant
1677,Rios Rosas,40.442403078061545,-3.6976405129811405,Korea,40.44291143597335,-3.6956755133144443,Korean Restaurant
1678,Rios Rosas,40.442403078061545,-3.6976405129811405,Accademia Del Gusto,40.44291207911045,-3.6962358102437545,Gourmet Shop
1679,Rios Rosas,40.442403078061545,-3.6976405129811405,Sylkar,40.440612568161896,-3.6973807408806576,Tapas Restaurant
1680,Rios Rosas,40.442403078061545,-3.6976405129811405,Restaurante Gala,40.44065872283359,-3.6979427193284575,Spanish Restaurant
1681,Rios Rosas,40.442403078061545,-3.6976405129811405,Restaurante Lakasa,40.440735363841156,-3.700766735265493,Spanish Restaurant
1682,Rios Rosas,40.442403078061545,-3.6976405129811405,Chifa Comedor,40.444067548532296,-3.695751120251159,South American Restaurant
1683,Rios Rosas,40.442403078061545,-3.6976405129811405,Picsa,40.44416963927371,-3.6988060302026082,Pizza Place
1684,Rios Rosas,40.442403078061545,-3.6976405129811405,Bar 53,40.44174214545091,-3.6964162083255383,Snack Place
1685,Rios Rosas,40.442403078061545,-3.6976405129811405,Tori-key,40.44098562063499,-3.700625237971388,Japanese Restaurant
1686,Rios Rosas,40.442403078061545,-3.6976405129811405,Reginella,40.4449790213537,-3.6957598243400587,Italian Restaurant
1687,Rios Rosas,40.442403078061545,-3.6976405129811405,Con amor,40.4403189803064,-3.694844486056474,Restaurant
1688,Rios Rosas,40.442403078061545,-3.6976405129811405,Trattoria Manzoni,40.439707551603554,-3.6994823994838995,Italian Restaurant
1689,Rios Rosas,40.442403078061545,-3.6976405129811405,Fratelli Figurato,40.438922,-3.697861,Pizza Place
1690,Rios Rosas,40.442403078061545,-3.6976405129811405,Mercato Italiano,40.44163816155172,-3.696035076821538,Food & Drink Shop
1691,Rios Rosas,40.442403078061545,-3.6976405129811405,La Máquina de Chamberí,40.44009910412479,-3.6991923103876307,Spanish Restaurant
1692,Rios Rosas,40.442403078061545,-3.6976405129811405,Museo Geominero,40.44204307090015,-3.7011483271801304,Science Museum
1693,Rios Rosas,40.442403078061545,-3.6976405129811405,Rebel Cafe,40.44523824247021,-3.698758330164398,Café
1694,Rios Rosas,40.442403078061545,-3.6976405129811405,Toque de Sal,40.44023957328449,-3.6991665529985727,Bistro
1695,Rios Rosas,40.442403078061545,-3.6976405129811405,Arima-Basque Gastronomy,40.4409472,-3.699293,Cocktail Bar
1696,Rios Rosas,40.442403078061545,-3.6976405129811405,Ikura ML,40.443986274255785,-3.695815437656499,Japanese Restaurant
